,submitter_title,date,submitter_name,reviewer_name,reviewer_orcid,sim,count
216,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Rong Zhang,1190,0.15974069235137256,0
217,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Yuyang Dong,1367,0.11861504307305325,0
218,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Mingjie Tang,1081,0.12180451127819547,0
219,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Lisi Chen,1025,0.11861504307305325,0
220,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Christophe Claramunt,783,0.11861504307305325,0
221,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Yaser Oulabi,1332,0.11861504307305325,0
222,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Jinbao Wang,959,0.11554054054054053,0
223,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Zhenjie Zhang,1379,0.2382352941176471,0
224,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Xiang Ao,1305,0.11554054054054053,0
225,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Lu Chen,1029,0.2382352941176471,0
226,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Kasper Mullesgaard,985,0.19642857142857145,0
227,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Mingjie Tang,1081,0.11861504307305325,0
228,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Yuchen Li,1356,0.16408668730650156,0
229,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Julian Shun,972,0.11861504307305325,0
230,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Daichi Amagata,791,0.11861504307305325,0
231,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Lu Chen,1029,0.11861504307305325,0
232,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Sutanay Choudhury,1242,0.20177670577535006,0
233,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Saad Aljubayrin,1195,0.15974069235137256,0
234,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Rene R Veloso,1181,0.11554054054054053,0
235,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Tanmoy Chakraborty,1246,0.19642857142857145,0
236,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Gunes Aluc,889,0.11554054054054053,0
237,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Liping Peng,1024,0.11554054054054053,0
238,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Pericles de Oliveira,1142,0.15974069235137256,0
239,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Yang Wu,1324,0.11554054054054053,0
240,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Christina Pavlopoulou,779,0.15555555555555556,0
241,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Peter Macko,1145,0.11554054054054053,0
242,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Gheorghi Guzun,881,0.15974069235137256,0
243,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Sebastian Schelter,1203,0.11554054054054053,0
244,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Pericles de Oliveira,1142,0.11861504307305325,0
245,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Christophe Claramunt,783,0.15555555555555556,0
246,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Cristian Consonni,789,0.07832594463128473,0
247,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,George A. Vouros,874,0.07832594463128473,0
248,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Peter Macko,1145,0.15555555555555556,0
249,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,R. Uday Kiran,1165,0.11554054054054053,0
250,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Andrey Gubichev,717,0.07832594463128473,0
251,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Long Yuan,1027,0.11554054054054053,0
252,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Cristian Consonni,789,0.11861504307305325,0
253,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,George A. Vouros,874,0.07832594463128473,0
254,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Oliver Kennedy,1124,0.07631578947368423,0
255,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Jennie Duggan,938,0.11554054054054053,0
256,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Abdullah Mueen,683,0.07631578947368423,0
257,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Tova Milo,1266,0.07832594463128473,0
258,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Hoang Vu Nguyen,907,0.11554054054054053,0
259,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Raphael Bonaque,1177,0.11554054054054053,0
260,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Lei Chen,1016,0.11554054054054053,0
261,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Efi Karra Taniskidou,830,0.11554054054054053,0
262,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Yuyang Dong,1367,0.15555555555555556,0
263,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Yaser Oulabi,1332,0.11554054054054053,0
264,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Petko Bakalov,1146,0.11554054054054053,0
265,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Hoang Vu Nguyen,907,0.11554054054054053,0
266,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Oliver Kennedy,1124,0.11554054054054053,0
267,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Abdallah Arioua,682,0.15555555555555556,0
268,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Ling Gu,1023,0.19642857142857145,0
269,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Dimitris Bilidas,816,0.11554054054054053,0
270,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Lu Chen,1029,0.11861504307305325,0
271,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Abdullah Mueen,683,0.11861504307305325,0
272,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Carsten Binnig,761,0.11861504307305325,0
273,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Long Yuan,1027,0.15974069235137256,0
274,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Sudeepa Roy,1235,0.11861504307305325,0
275,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Mohammadreza Najafi,1093,0.11861504307305325,0
276,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Hoang Vu Nguyen,907,0.11554054054054053,0
277,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Jing Wang,960,0.07832594463128473,0
278,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Yuchen Li,1356,0.11861504307305325,0
279,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Liang Xu,1022,0.11554054054054053,0
280,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Tanmoy Chakraborty,1246,0.15555555555555556,0
281,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Mingjie Tang,1081,0.07832594463128473,0
282,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Yuchen Li,1356,0.15974069235137256,0
283,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Yuhong Li,1360,0.11554054054054053,0
284,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Oliver Kennedy,1124,0.11554054054054053,0
285,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Alberto Cordioli,698,0.11861504307305325,0
286,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Kasper Mullesgaard,985,0.11554054054054053,0
287,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Thomas Heinis,1255,0.11554054054054053,0
288,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Zheng Li,1378,0.20177670577535012,0
289,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Raphael Bonaque,1177,0.15974069235137256,0
290,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Jennie Duggan,938,0.15974069235137256,0
291,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,R. Uday Kiran,1165,0.15974069235137256,0
292,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Andrey Gubichev,717,0.12180451127819547,0
293,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Ge Luo,873,0.15974069235137256,0
294,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Lei Chen,1016,0.11554054054054051,0
295,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Norases Vesdapunt,1119,0.11554054054054051,0
296,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Pericles de Oliveira,1142,0.11861504307305323,0
297,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Lisi Chen,1025,0.11554054054054051,0
298,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Shiwen Cheng,1211,0.15555555555555556,0
299,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Yang Wu,1324,0.15555555555555556,0
